time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2023-02-12 14:36:40.052 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24258473984,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,783911416, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:37:40.054 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24258355200,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,788105720, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:38:40.056 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24258875392,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,798591480, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:39:40.057 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24258887680,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,809077240, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:40:40.059 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24258764800,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,819563000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:41:40.060 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24258637824,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,830048760, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:42:40.062 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24258535424,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,840534520, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:43:40.064 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24262967296,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,851020280, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:44:40.066 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24257425408,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,861506040, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:45:40.067 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24257601536,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,869894648, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:46:40.068 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24257359872,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,880380408, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:47:40.069 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24257261568,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,890866168, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:48:40.071 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24257929216,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,899254776, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:49:40.073 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24258064384,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,909740536, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:50:40.074 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24258039808,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,920226296, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:51:40.076 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24258031616,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,930712056, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:52:40.077 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24258019328,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,941197816, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:53:40.078 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24264937472,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,951683576,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:54:40.080 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24239153152,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,962169336,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:55:40.083 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24236208128,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,972655096,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:56:40.085 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24241487872,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,981043704,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:57:40.086 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24241451008,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,991529464,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:58:40.088 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24242528256,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1002015224, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:59:40.089 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24242257920,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1012500984, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 15:00:40.090 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24241582080,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1022986744,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 15:01:40.091 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24234360832,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1033472504,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 15:02:40.092 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24236257280,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1048152568,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 15:03:40.093 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24243159040,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1058638328,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 15:04:40.094 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24235225088,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , ,11,19,1222345624,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 15:05:40.096 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24235220992,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1266385816,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 15:06:40.097 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24235110400,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1295745944,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 15:07:40.099 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24235020288,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1312523160, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 15:08:40.099 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24234946560,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1343980440,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 15:09:40.100 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24235655168,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1377534872,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 15:10:40.101 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24235745280,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1400603544, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 15:11:40.102 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24235724800,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , ,11,16,433438312, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 15:12:40.103 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24235720704,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , ,10,14,1070959488,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 15:13:40.104 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24235855872,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1326812032, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
